txn_id,timestamp,user_id,target_user_id,amount,ip,device_id,card_hash,ip_velocity,device_age_hours,geo_mismatch,session_duration,hour_of_day,is_new_account,is_new_payee,agentic_behavior_score,amount_zscore,label
txn_28ae970ab835,1701475873.2999327,u_1890,u_1589,936.2509138678115,ip_143.37.32.11,dev_12483c68,card_93ec2506,0,0.0,0,513.3080627686339,0,0,1,0.1,0.0,0
txn_5d6ad410d4a4,1701475885.656126,u_133,u_1547,4699.771818231778,ip_3.171.210.142,dev_f54bd8f2,card_2b092199,0,274.16786514447796,0,560.9975463085323,0,1,1,0.1,388.40220320277217,0
txn_79a50fdfdc67,1701476516.3809292,u_4070,u_1685,5799.893852907104,ip_248.97.16.252,dev_835be530,card_a9e6df26,0,251.54290388140413,0,589.0323870089935,0,1,0,0.1,0.0,0
txn_6c8e953d14e5,1701476760.7071967,u_1971,u_2628,5796.3917018342245,ip_237.47.133.246,dev_dc3d5626,card_aefd7447,0,374.53603738341064,0,520.347126857295,0,1,1,0.1,0.2848414134545576,0
txn_d073e475232a,1701477406.5328338,u_487,u_4314,1127.8496500489753,ip_61.228.138.35,dev_6fc00174,card_36c68fa7,0,266.1178487488296,0,279.9233818882338,0,1,1,0.1,-0.1719301818017743,0
txn_45578edd7857,1701477433.0945761,u_6,u_2965,1630.6683490459013,ip_7.144.51.184,dev_47910260,card_dd0d3e9e,0,385.0351169817315,1,436.31679098901765,0,1,1,0.1,-0.29066238838136277,0
txn_9023caa81255,1701477808.6982903,u_842,u_888,317.6006728217728,ip_11.12.10.36,dev_69df1d13,card_a68d97b3,0,0.0,1,188.16347152552225,0,0,1,0.1,0.0,0
txn_1e335ce65cb0,1701478297.2886674,u_186,u_740,4686.596806982375,ip_18.243.171.236,dev_a82ba0ad,card_4e2954a5,0,313.30989016208383,0,5.288579732444268,0,1,0,0.1,1.3372333436551782,0
txn_241fb0dc3d1b,1701478368.1661396,u_228,u_726,1877.50035575931,ip_71.113.20.183,dev_79ddd49f,card_c2ce4609,0,219.47243675013382,0,370.2493979442963,0,0,0,0.1,0.0,0
txn_54935667ee8b,1701478868.2984931,u_172,u_1174,3142.9126000486385,ip_72.90.165.131,dev_f6fa1a5b,card_6818b83b,0,182.69923889425067,0,195.60046522328196,1,0,0,0.1,0.0,0
txn_22a6cc9354fa,1701478933.3544257,u_4831,u_1924,1430.0897233028857,ip_78.125.74.17,dev_12e976a4,card_b4be04d7,0,394.14568630364204,0,144.27215294699437,1,1,1,0.1,0.0,0
txn_210ef2e565d0,1701478954.2572699,u_1052,u_2603,1397.4151875436858,ip_171.240.158.234,dev_9d47b9ab,card_aacbc481,0,0.0,0,379.57088586727554,1,0,1,0.1,0.0,0
txn_52731a694bde,1701479263.5249803,u_20,u_73,3561.4600684040042,ip_181.18.12.170,dev_c225de9d,card_1abfdce4,0,383.4929220077727,0,488.5947577276265,1,1,1,0.1,0.3469890924701541,0
txn_783086779236,1701479289.8193882,u_1577,u_3613,979.2511114278984,ip_50.225.214.52,dev_2691a346,card_07f75194,0,164.87112918204733,0,447.18653758467866,1,0,1,0.1,0.0,0
txn_42042266207c,1701479302.1031454,u_4,u_758,5264.767801910406,ip_109.9.8.24,dev_7dde618f,card_e091897b,0,408.1538235154417,0,214.35073334238874,1,1,1,0.1,0.6504356057506214,0
txn_ddb78315199d,1701479337.2973042,u_5,u_1820,3772.9859542090057,ip_56.60.130.155,dev_c718fe00,card_8884a2c7,0,402.1319562162956,0,475.6058347950468,1,1,0,0.1,-0.13160105741929143,0
txn_c50c1ccf393f,1701479507.4172642,u_2705,u_545,2750.484739144799,ip_229.214.56.244,dev_dafbdb4e,card_6d7c8984,0,0.0,0,94.70017329569274,1,0,0,0.1,0.0,0
txn_68c2d1c53848,1701479620.3488827,u_99,u_592,1022.134772690327,ip_249.24.238.193,dev_159ea2ea,card_488bd9ff,0,406.5150836982992,1,58.98503466191418,1,1,1,0.1,-1.0713888960797062,0
txn_2e523d9a5f9a,1701479801.693641,u_4,u_1352,966.114904030077,ip_109.9.8.24,dev_7dde618f,card_e091897b,0,408.29259865310456,0,261.1692081160219,1,1,0,0.1,-0.6948112747706183,0
txn_d27aa2f14d71,1701480083.0981407,u_930,u_69,3071.140217305028,ip_85.78.150.186,dev_9646cbb0,card_aceddfc9,0,221.14599046356147,0,369.1945506715345,1,0,0,0.1,-0.3380651484227795,0
txn_1363e20d1849,1701480182.89575,u_1612,u_1023,1850.2585386881838,ip_49.39.133.196,dev_562c7f25,card_4ec2607b,0,334.2489309753312,0,198.91448505547447,1,1,1,0.1,0.0,0
txn_c12a50aa5ace,1701480302.536555,u_776,u_981,167.21173681961199,ip_23.17.80.102,dev_9470f4d1,card_57d51efc,0,263.81889211032126,1,536.5338421962416,1,1,0,0.1,-1.6939649541984225,0
txn_43ea803753ee,1701480564.4232454,u_781,u_457,7584.279056328168,ip_120.175.133.89,dev_2c4c8b6f,card_520fad72,0,399.92320649637117,0,367.16532701369584,1,1,1,0.1,0.0,0
txn_ec1d82c3a20c,1701481007.0088022,u_773,u_497,306.0515851094264,ip_7.93.142.147,dev_c9347816,card_73c64be0,0,242.85884608864785,0,518.9831325354625,1,0,1,0.1,-0.5816276658612561,0
txn_7b4a8fcd39fa,1701481130.6656802,u_31,u_4043,2154.2790928873656,ip_143.57.176.84,dev_45257cf1,card_c2704a61,0,386.7974481314421,0,293.1688176034586,1,1,1,0.1,-0.547663310148787,0
txn_82ef0dccf503,1701481618.6850126,u_2162,u_1940,2207.076318783712,ip_139.59.207.23,dev_16f6f038,card_7a1dfcb1,0,0.0,0,55.66729944522384,1,0,0,0.1,0.0,0
txn_26c5ce6e16e1,1701481714.6324282,u_3514,u_2305,1327.2015098967424,ip_90.18.223.12,dev_7cfc2b35,card_d65f452f,0,404.531808626718,0,483.0709957742556,1,1,1,0.1,0.0,0
txn_49c5feff9c83,1701481849.69336,u_4575,u_4217,806.2141824486162,ip_32.180.128.167,dev_532417bc,card_1414d68a,0,0.0,0,241.50401818966264,1,0,1,0.1,0.0,0
txn_cc54d48f9e06,1701481962.8854647,u_2456,u_4421,2001.9085815317262,ip_128.140.207.2,dev_eb71b4d3,card_9c0682b3,0,35.9473823338747,0,280.34979013163024,1,0,1,0.1,0.0,0
txn_3175993c68fa,1701482152.1051126,u_2040,u_4172,1547.7809941169073,ip_16.82.119.142,dev_552e1969,card_96bb6452,0,170.97575676547157,0,564.0856706045898,1,0,0,0.1,-0.63794230452113,0
txn_094926307e33,1701482611.1936047,u_787,u_243,6369.226036097812,ip_78.43.42.83,dev_8ff049c3,card_6d7a1d20,0,395.1312237678634,0,388.8268072254226,2,1,1,0.1,0.0,0
txn_ac662632b728,1701482879.114491,u_2101,u_2285,525.4720376454273,ip_96.94.219.103,dev_d1fe3fae,card_a7ee2e5b,0,401.7285759241051,0,430.96771420497925,2,1,1,0.1,-2.7038625168397528,0
txn_e12f711064ea,1701482905.504235,u_156,u_260,718.2134104253471,ip_227.224.105.250,dev_d5d06ede,card_e6555ad5,0,343.15820088995827,0,26.560497789990873,2,1,1,0.1,-1.3004939087796519,0
txn_aa262147f028,1701483236.9253905,u_457,u_2233,1977.4841437041475,ip_175.215.36.161,dev_16387b69,card_e0f577eb,0,354.68164964271915,0,323.99442299652463,2,1,0,0.1,-0.7366250576259253,0
txn_21900550f29d,1701483703.068731,u_287,u_206,4699.919022233735,ip_120.112.212.188,dev_1d09f742,card_9d3650f3,0,56.84867540723748,0,143.6438008456493,2,0,1,0.1,0.0,0
txn_48b5c6301221,1701484366.3132956,u_1083,u_2009,2397.1509582920507,ip_183.211.102.238,dev_b9591709,card_f1a2df57,0,235.39488869084252,0,460.4799332768964,2,0,1,0.1,0.0,0
txn_e4c0e39cfaa0,1701484406.1638956,u_2167,u_4042,1414.11183691546,ip_121.137.3.177,dev_ae7491b2,card_3f51e6bb,0,123.27964809179306,0,263.3887542681628,2,0,0,0.1,0.0,0
txn_f6b48a6a975c,1701484409.3121414,u_533,u_2120,370.24107947659087,ip_26.204.180.30,dev_f23f6942,card_f0a0aadd,0,0.0,0,106.61016450234796,2,0,1,0.1,0.0,0
txn_4f3155e2e456,1701484753.6387703,u_1732,u_149,1124.5028921930984,ip_111.170.187.64,dev_93cacf81,card_21b21122,0,0.0,0,268.40258818218723,2,0,0,0.1,0.0,0
txn_eaf5640a3cd5,1701485064.639554,u_3125,u_4216,4131.530991279772,ip_218.138.55.74,dev_e4225749,card_e0ea82e9,0,262.7382850431071,0,192.6215760391611,2,0,0,0.1,1.6690774962883184,0
txn_c2dc7ad28028,1701485627.9397635,u_185,u_4511,1576.575584457336,ip_172.51.94.111,dev_a38da243,card_2e935ccb,0,403.17183851798376,0,187.49942581757114,2,1,1,0.1,-0.036690336548218745,0
txn_8a111c33cbdd,1701485681.7343574,u_6,u_3722,1324.158980375576,ip_7.144.51.184,dev_47910260,card_dd0d3e9e,0,387.3264058098528,0,440.2515744864476,2,1,0,0.1,-0.35604302926194703,0
txn_696525b55b05,1701485959.0864346,u_331,u_2814,525.0648156791062,ip_203.159.58.199,dev_c67454b0,card_b1d6580f,0,379.63282192687194,0,451.6321742985451,2,1,1,0.1,-0.484732979213891,0
txn_981bd7ea47e3,1701486014.6088932,u_1225,u_33,850.766651831478,ip_210.23.113.222,dev_13ec01c1,card_623eabc5,0,0.0,0,178.95286235854104,3,0,0,0.1,0.0,0
txn_6ac95bdb9b29,1701486180.999567,u_799,u_1432,9213.237827632256,ip_21.12.243.165,dev_946d6b75,card_807de154,0,405.5979045138756,0,204.12917787441606,3,1,1,0.1,2.1948540826312994,0
txn_14aab324e6a1,1701487123.641303,u_378,u_900,275.886615000046,ip_161.114.195.14,dev_29b0ed52,card_831505fb,0,332.47136084742016,0,417.2993781079918,3,1,1,0.1,0.0,0
txn_6d92a2612239,1701487127.598413,u_56,u_3778,1409.9490864456152,ip_130.234.28.223,dev_a203529e,card_fa205b53,0,398.99711208442847,0,127.97937393317285,3,1,0,0.1,-0.6519171191898482,0
txn_0b119e0fbdf7,1701487526.8548021,u_1063,u_3589,749.3797844865072,ip_102.21.96.246,dev_cb820e32,card_97047393,0,248.9358931687143,0,464.20775008740225,3,1,1,0.1,-1.0777844038216502,0
txn_e8ffeb36028a,1701487658.518252,u_107,u_56,10948.310519793267,ip_143.170.184.125,dev_078bfd68,card_656d184f,0,243.13283358792464,0,78.75879612313105,3,0,0,0.1,2.803637564041581,0
txn_747c792cd39d,1701487779.9649405,u_206,u_30,4067.5993867800603,ip_7.12.63.252,dev_4dbe39c6,card_11a54e02,0,307.7193802450763,0,241.07038307065062,3,1,0,0.1,2.1081594699298853,0
txn_71c3578d888f,1701487802.5260198,u_1433,u_3379,4946.378838268719,ip_153.57.8.230,dev_4522f6d1,card_0eaa1493,0,413.13646375609767,0,170.61315649531196,3,1,0,0.1,0.0,0
txn_b115155217e5,1701487846.5768454,u_4235,u_54,3312.682791541586,ip_197.169.65.58,dev_10dc2f20,card_2158b7ba,0,0.0,0,222.52199032199334,3,0,1,0.1,0.0,0
txn_4ffbd1565626,1701488003.7558274,u_4,u_221,2610.4745752915014,ip_109.9.8.24,dev_7dde618f,card_e091897b,0,410.57094926046,0,536.7104788769061,3,1,1,0.1,-0.1697758760015866,0
txn_0ab52c3a15bd,1701488169.5338626,u_2745,u_26,1594.4014885415315,ip_118.195.197.75,dev_73134a24,card_541d9deb,0,196.31350425501665,0,455.09879203841547,3,0,1,0.1,-2.199841328837696,0
txn_5aea1edd8e63,1701488215.6088798,u_1618,u_1134,1144.4716230701104,ip_108.104.100.189,dev_52fa3b40,card_6f59932a,0,15.501679868830575,0,404.2491610664795,3,0,1,0.1,0.0,0
txn_7682708aeb01,1701488360.5853322,u_1627,u_2847,458.3303729707037,ip_33.190.67.186,dev_30c15b30,card_49c62802,0,372.7384421879053,0,476.76956884088725,3,1,0,0.1,0.0,0
txn_94ee014fdef4,1701488405.3479583,u_7,u_419,399.99179395583957,ip_167.180.140.108,dev_4f1aa1bb,card_7c78b9a9,0,411.9109708860848,0,21.13499377567028,3,1,0,0.1,-0.7693822187162641,0
txn_ccd3081997db,1701488447.629618,u_104,u_3973,289.7026701442795,ip_68.238.201.201,dev_f85d5f80,card_705d596b,0,0.0,0,351.67966980509414,3,0,1,0.1,0.0,0
txn_141a113b8e9b,1701490075.530019,u_232,u_1595,1564.1869356756522,ip_178.40.181.55,dev_17607202,card_e0560432,0,410.0348962303665,0,452.19738001246117,4,1,1,0.1,-0.12990770844999674,0
txn_4733bd7764bf,1701490118.1261358,u_4,u_3923,1304.1461139879264,ip_109.9.8.24,dev_7dde618f,card_e091897b,0,411.15827434612646,0,557.0559214568988,4,1,0,0.1,-0.5804924660122347,0
txn_e84755a3f0d6,1701490132.6624715,u_341,u_1212,1408.0393522956674,ip_153.121.75.9,dev_ec70d0b8,card_a8a99d38,0,383.78962190416127,0,155.04147474638552,4,1,0,0.1,-0.7411316272486114,0
txn_141241e9e57f,1701490195.2576194,u_2229,u_1060,868.7288931040091,ip_231.11.125.181,dev_e0e64752,card_7bec342f,0,65.30726532287068,0,241.40812540986852,4,0,1,0.1,0.0,0
txn_13450142db54,1701490446.5439005,u_21,u_190,13664.960811669118,ip_77.130.80.171,dev_b902a901,card_b7ee0079,0,410.36845554418034,0,237.01446698830145,4,1,1,0.1,5.4290272524133,0
txn_8778620e066a,1701490819.6576736,u_324,u_2991,837.8655534605386,ip_241.221.123.30,dev_0a969657,card_69333baa,0,387.26800116539,0,440.7280716610564,4,1,0,0.1,-1.1954979255274738,0
txn_31ae05040cfe,1701491050.4044993,u_6,u_1261,759.0575039068074,ip_7.144.51.184,dev_47910260,card_dd0d3e9e,0,388.8177030715015,0,138.04177079214244,4,1,0,0.1,-0.4804302250967875,0
txn_2195b56b51bf,1701491130.0799696,u_8,u_3234,3219.792462543784,ip_57.115.151.72,dev_48925a33,card_2e944345,0,409.06591456141734,0,267.36336640008886,4,1,1,0.1,0.1413186189055572,0
txn_dc64bd349839,1701491256.2808766,u_470,u_0,3630.228884454101,ip_20.37.194.248,dev_82e7fc37,card_4f78bef7,0,70.5452307907078,0,23.914348093763962,4,0,1,0.1,0.0,0
txn_8ca27f8dee2d,1701491304.8988445,u_4504,u_4490,3110.5661909961423,ip_94.91.23.19,dev_4bd8939a,card_83929eac,0,0.0,0,304.3014781817208,4,0,0,0.1,0.0,0
txn_4ed37c448f7b,1701491558.6747375,u_3732,u_349,3487.354505197748,ip_96.128.133.119,dev_e6835bfb,card_53acc4a3,0,0.0,0,70.40635013306057,4,0,0,0.1,0.0,0
txn_0abb839fbd02,1701491726.6197243,u_4483,u_534,24003.98592344623,ip_42.39.175.119,dev_8ba5061f,card_5d7039f8,0,0.0,1,208.32075071053893,4,0,1,0.1,0.0,0
txn_1e54bf7bd08b,1701491749.6077178,u_178,u_185,4767.460374031633,ip_112.89.187.202,dev_f88b66df,card_3b04cced,0,236.3296282624536,0,433.5894027312952,4,0,1,0.1,2.5181790039008534,0
txn_adae4cf3684a,1701492033.0004754,u_3238,u_104,1890.4489336686524,ip_236.238.117.212,dev_7f165d12,card_206c2d2d,0,8.632938375473023,1,3.5477718548626815,4,0,0,0.1,0.0,0
txn_a4713e70b025,1701492057.5807161,u_3632,u_2656,1585.6394333031126,ip_93.133.195.12,dev_9945e4bb,card_d95758ba,0,0.0,0,377.80079940328466,4,0,1,0.1,0.0,0
txn_936b741d8699,1701493777.4316747,u_126,u_7,1263.9166363195443,ip_164.169.111.102,dev_c00dde8c,card_bf92d176,0,101.92608519487911,0,387.3807779071067,5,0,0,0.1,-0.3018828261575689,0
txn_21799037eaa1,1701493855.9344893,u_2801,u_4761,6111.693316453176,ip_251.25.159.93,dev_e3b7ad29,card_7f6ed45d,0,301.4050499330627,0,260.498970854551,5,1,0,0.1,3.665085584707045,0
txn_e910e0837164,1701494205.917028,u_1104,u_870,1066.359700833518,ip_28.24.2.242,dev_c10f9b3d,card_b2733f8a,0,333.58580652879346,0,576.3626596909288,5,1,0,0.1,-0.4928718263800541,0
txn_68c5cff05acc,1701494470.731662,u_1518,u_2426,2924.1074849941765,ip_165.140.100.48,dev_15af0a9a,card_63197e4f,0,0.0,0,282.7095960388325,5,0,1,0.1,0.0,0
txn_2924caf7e6d5,1701494498.550163,u_2094,u_4266,481.08737950533344,ip_4.173.54.98,dev_6898dd03,card_511ac572,0,0.0,0,495.6229349441757,5,0,0,0.1,0.0,0
txn_8500642f7852,1701494884.8323455,u_2621,u_45,19998.560705834607,ip_122.36.49.143,dev_c25e5d4f,card_658d70dc,0,125.65333866814773,0,187.44977983540815,5,0,0,0.1,3.925582802831831,0
txn_2ff95f796588,1701495073.227307,u_2471,u_1243,985.4859030653989,ip_147.202.144.46,dev_1833b487,card_df2b67c4,0,208.78124655458663,0,478.5025718616034,5,0,1,0.1,0.0,0
txn_cd220334c5ea,1701495270.0355248,u_223,u_905,662.293914163072,ip_141.115.230.41,dev_772b1ec3,card_a87411a4,0,129.05250920898385,0,343.0264657202768,5,0,1,0.1,-0.7000093830960995,0
txn_5ae0706c19fc,1701495845.1488836,u_18,u_0,148.50138504868445,ip_213.161.159.227,dev_87140de1,card_22011e96,0,290.7103862929344,0,425.26604928449217,5,1,1,0.1,-1.5199576321821986,0
txn_017f195cb46d,1701496176.2726038,u_1917,u_371,4228.49787644254,ip_119.115.92.199,dev_76524900,card_b6c61125,0,206.54954562697145,0,315.1706397694578,5,0,1,0.1,0.0,0
txn_59e945285e53,1701496220.5067403,u_1362,u_38,612.828810158124,ip_78.190.160.63,dev_66684e39,card_70cae5ad,0,0.0,0,423.13438760775927,5,0,1,0.1,0.0,0
txn_53f7894f052e,1701496245.592065,u_41,u_0,2275.763226255947,ip_150.110.230.150,dev_6d366c34,card_ebdbfc72,0,414.2030301502016,0,142.4032761079581,5,1,0,0.1,0.052100878938905276,0
txn_943b2fc00cbc,1701496365.4646513,u_3944,u_650,1169.9915470180806,ip_10.255.236.32,dev_e2938b8d,card_667ce086,0,183.81599145458804,0,285.2306319135499,5,0,0,0.1,0.0,0
txn_607d55de6261,1701496968.2395916,u_174,u_12,739.7068661657934,ip_138.85.241.8,dev_c838e780,card_62fb1a71,0,378.13426151990893,0,345.0452769595687,6,0,1,0.1,0.0,0
txn_c7ad4f1b03dd,1701497579.372388,u_803,u_3998,235.2780067149096,ip_228.161.140.75,dev_b6852862,card_160e951a,0,133.5505816803376,0,548.1738574501878,6,0,0,0.1,0.0,0
txn_3043bbda1aca,1701497805.9252264,u_1229,u_16,4655.802842468913,ip_182.157.162.110,dev_a7222b09,card_7020977f,0,0.0,0,226.8003596523648,6,0,1,0.1,0.0,0
txn_eecd30faaa0b,1701497858.4681242,u_606,u_728,645.501623393466,ip_51.45.155.40,dev_463a8657,card_213b6def,0,346.1666395685408,0,446.9593178961368,6,1,1,0.1,0.2730922104852778,0
txn_49c10974ff66,1701497933.8675451,u_249,u_6,803.5176379776345,ip_7.233.101.152,dev_b0949291,card_ca15f60a,0,194.19220658580463,0,166.68628178353626,6,0,0,0.1,-0.6733689316808212,0
txn_8204169dde6f,1701498055.5383267,u_1340,u_2050,734.601824823561,ip_117.131.93.15,dev_b4bcad0e,card_e22bbae7,0,261.97072517646683,1,570.8494054560617,6,1,1,0.1,-1.1026628090902604,0
txn_61c70c938184,1701499273.9538639,u_671,u_164,1418.4481816365537,ip_98.129.136.108,dev_2a258794,card_763e2b06,0,270.48460987190407,0,547.3311566533675,6,1,1,0.1,0.0,0
txn_19426686b26c,1701499485.7024992,u_4730,u_2783,1873.5046009455466,ip_33.82.221.38,dev_ac446474,card_8eed688a,0,0.0,0,295.2777922784755,6,0,0,0.1,0.0,0
txn_bced2de6318b,1701499737.6475954,u_22,u_3911,1902.4307733181508,ip_21.219.60.222,dev_a91213a5,card_167b828f,0,380.2689652772082,0,257.6580795442071,6,1,1,0.1,0.003409905590648783,0
txn_417c1bd7948d,1701499990.968971,u_98,u_10,2873.270744509631,ip_167.139.215.4,dev_541b6516,card_01756292,0,369.49598735703364,0,465.9736632448485,6,1,1,0.1,2.1735800166958756,0
txn_493c45067e48,1701500176.4337027,u_5093,u_5096,966.4741097733519,ip_17.B.B.B,dev_f107ce0e,card_15ed243b,0,216.5769405135181,1,16.45442844245066,6,0,1,0.1,0.0,1
txn_814e2301b67b,1701500249.9881887,u_4370,u_482,5324.403998447242,ip_203.248.3.246,dev_cab8a9d2,card_9030342d,0,362.4713524158133,0,288.8462352705124,6,1,0,0.1,2.040718801302613,0
txn_04016cb523b2,1701500252.1760538,u_4,u_2319,393.2615173352296,ip_109.9.8.24,dev_7dde618f,card_e091897b,0,413.97328821221987,0,169.12523112020733,6,1,1,0.1,-0.8621344167666047,0
txn_2f808114a389,1701500422.7959056,u_797,u_1447,711.6802737377332,ip_87.216.237.145,dev_2f7da089,card_d08ef901,0,384.2432963287168,0,543.640755861811,7,1,1,0.1,-0.8717851543665037,0
txn_a89a68aece42,1701500506.996391,u_155,u_4518,2241.6843796079315,ip_27.91.200.144,dev_ea608392,card_fc5614b7,0,366.1673130228122,0,77.64709804413533,7,1,1,0.1,-0.1188638108681079,0
txn_1fcc2276e5f5,1701500837.0928729,u_4,u_1316,130.22579952400935,ip_109.9.8.24,dev_7dde618f,card_e091897b,0,414.1357651064131,0,398.32910383855636,7,1,1,0.1,-0.9305597563803705,0
txn_0cfb98e57a4a,1701500960.378508,u_4886,u_1399,546.449595223122,ip_155.226.31.134,dev_a9eef755,card_b9338e30,0,0.0,0,553.7433457215836,7,0,0,0.1,0.0,0
txn_99b85be5de7c,1701502360.4989157,u_100,u_505,2564.8365882727835,ip_218.61.43.105,dev_bcb47659,card_71b4428d,0,383.30981859114434,0,461.5063159460077,7,1,1,0.1,0.23610127991933427,0
txn_f90e3f31ad2f,1701502846.8742564,u_4057,u_427,1589.9573779926784,ip_204.33.134.170,dev_1110d5a4,card_7fcd5162,0,396.7828352279133,0,9.362650998418196,7,1,0,0.1,0.0,0
txn_fe2783b94684,1701502931.9063392,u_1054,u_1030,5179.93253343208,ip_2.137.142.106,dev_a0b9be1e,card_99aeb13e,0,242.04108577940198,0,364.52810937794754,7,0,0,0.1,0.5018911760805456,0
txn_968bf29a56e2,1701503274.8361645,u_3566,u_1362,18398.799962065958,ip_105.115.22.217,dev_7e2ddb4e,card_f26d6a79,0,0.0,0,505.42636464166503,7,0,0,0.1,0.0,0
txn_ef46ddfc3a46,1701503332.2276134,u_152,u_334,3308.0722258243163,ip_231.239.204.249,dev_31199b71,card_f94af630,0,289.4844771464666,0,12.803189253721955,7,1,0,0.1,0.321854629111935,0
txn_7b1b0d5e95e8,1701503374.5359845,u_992,u_592,824.7676307117231,ip_148.154.198.173,dev_e47d6a81,card_b2cf5de0,0,223.3266123441193,0,434.55675609148136,7,0,0,0.1,0.0,0
txn_c775d38a9158,1701503390.0273485,u_4725,u_3508,363.3239971117365,ip_29.13.243.78,dev_2ee48185,card_27ff9b8d,0,0.0,0,313.2991055091211,7,0,0,0.1,0.0,0
txn_b18efd9c3234,1701504098.3563921,u_463,u_938,455.9260530694314,ip_52.34.202.139,dev_dad787e5,card_8e647ac5,0,347.74606029874747,0,473.68981286257286,8,1,0,0.1,-0.49317067340950344,0
txn_c321617dcf17,1701504823.0130332,u_2772,u_2277,2009.726236983925,ip_210.28.30.128,dev_82830064,card_6c9937d5,0,53.555800160103374,0,47.66868169284453,8,0,1,0.1,0.0,0
txn_e9c4da2e5c5d,1701505003.6052225,u_3182,u_117,7412.56920668672,ip_134.31.134.2,dev_bb142cd8,card_b6921efb,0,293.11505612671374,0,268.91675530984105,8,1,1,0.1,0.0,0
txn_229cb1b456da,1701505005.424214,u_4736,u_4055,414.7375615929111,ip_83.198.188.124,dev_9a27fba9,card_e03917e0,0,414.7805310137404,0,564.2267229231123,8,1,1,0.1,0.0,0
txn_17fc38412e9b,1701505541.6060047,u_2869,u_34,2193.834855837444,ip_243.233.173.94,dev_b8f1670f,card_9b3e07fb,0,208.41182917051844,0,400.7872217738291,8,0,0,0.1,0.0,0
txn_91b222fb69b7,1701505592.3752303,u_349,u_371,3357.7720295962768,ip_212.37.19.16,dev_12fb03dc,card_c9653aeb,0,415.8040538299746,0,408.6140482087015,8,1,0,0.1,4.555707864317897,0
txn_17956a5a604f,1701505695.4320238,u_1731,u_2931,3793.3960464683364,ip_177.180.159.25,dev_9309f939,card_1adeed39,0,328.5736086884472,0,239.26944379175393,8,0,1,0.1,0.0,0
txn_a59875a9c166,1701506161.6929421,u_4655,u_4461,8755.639445156708,ip_6.133.132.195,dev_f6e884bc,card_99ba0c0a,0,90.71572580893834,0,194.2255650460278,8,0,1,0.1,0.0,0
txn_e0bdc8cc38a2,1701506286.8059258,u_1434,u_2127,312.0399737506926,ip_208.200.72.15,dev_55ad970e,card_9fba9c93,0,153.9193968431155,0,553.9996766752461,8,0,1,0.1,0.0,0
txn_0e71bfc65ef9,1701506424.7148027,u_12,u_3154,1934.353042676065,ip_27.19.88.44,dev_6c17a429,card_4b5813e0,0,405.9719614549478,1,31.803901206249318,8,1,0,0.1,-0.6191227070979546,0
txn_ff848b248a3d,1701506615.1142447,u_2103,u_3397,1921.35389949147,ip_34.251.148.176,dev_ef510e4d,card_e05b0b6f,0,90.24420624474685,0,313.24008316314723,8,0,0,0.1,0.0,0
txn_f24a92dcb9f8,1701507008.791825,u_77,u_1255,698.4164999554229,ip_17.87.6.151,dev_e4f109cd,card_695ca7da,0,410.7783896621731,0,170.33544618078886,8,1,0,0.1,-0.771407054418326,0
txn_5680a2fd7e64,1701507105.4004028,u_2841,u_15,1021.2840896300586,ip_224.64.64.84,dev_a83dc19e,card_251dc7d6,0,365.43174802190725,0,49.584273190727146,8,1,0,0.1,-1.5513269350974133,0
txn_9fa6f5845d0f,1701507196.8934658,u_2756,u_486,3064.0131818688064,ip_248.214.208.116,dev_b6b97614,card_80abca64,0,0.0,0,534.944221688866,8,0,0,0.1,0.0,0
txn_aa548f9e0648,1701507260.5685437,u_4210,u_3428,2655.0056772718413,ip_176.156.11.156,dev_e68bb396,card_0a4b0e2f,0,0.0,0,293.72939822673015,8,0,0,0.1,0.0,0
txn_c27d01d6a694,1701507355.518637,u_3304,u_2700,1369.8489313910293,ip_168.160.244.116,dev_2ca3b7a8,card_8065600b,0,0.0,0,303.0805274180956,8,0,1,0.1,0.0,0
txn_f8220873db10,1701507436.2850292,u_2616,u_294,977.9526134040958,ip_221.73.222.8,dev_e08754c2,card_b0d05c9d,0,0.0,0,442.1167182377401,8,0,1,0.1,0.0,0
txn_5b8c3b8f95b3,1701507757.3165243,u_3925,u_905,23400.272799021604,ip_102.97.43.121,dev_ea07a811,card_42e01b58,0,0.0,0,6.315381610668926,9,0,1,0.1,0.0,0
txn_e32565b2c440,1701507912.3399162,u_108,u_3045,1523.5838432205342,ip_40.49.76.56,dev_25a6bf2f,card_b91327bc,0,397.0413331560294,0,511.8059687164425,9,1,0,0.1,-0.6370619405122537,0
txn_2419fec6c388,1701507951.2690396,u_4487,u_292,165.6199378800914,ip_37.197.184.42,dev_badcf59b,card_5092f7ee,0,0.0,0,232.779602839201,9,0,0,0.1,0.0,0
txn_7b0580572a5c,1701508004.0887806,u_22,u_3920,8506.95459016483,ip_21.219.60.222,dev_a91213a5,card_167b828f,0,382.5651989397738,0,241.80855807848098,9,1,1,0.1,5.082730895475406,0
txn_af04e975eb5e,1701508085.104714,u_6,u_2788,183.8688543719861,ip_7.144.51.184,dev_47910260,card_dd0d3e9e,0,393.54956424223053,0,448.95233335487023,9,1,1,0.1,-0.6062419217283543,0
